С - [0x00000004A7][0x00000001BC]  /uni0421 
Т - [0x00000004A8][0x00000001BD]  /uni0422 
У - [0x00000004A9][0x00000001BE]  /uni0423 
Ф - [0x00000004AA][0x00000001C1]  /uni0424 
Х - [0x00000004AB][0x00000001C2]  /uni0425 
Ц - [0x00000004AC][0x00000001C4]  /uni0426 
Ч - [0x00000004AD][0x00000001C3]  /uni0427 
Ш - [0x00000004AE][0x00000001C5]  /uni0428 
Щ - [0x00000004B0][0x00000001C6]  /uni0429 
Ъ - [0x00000004B1][0x00000001CA]  /uni042A 
Ы - [0x00000004B2][0x00000001C9]  /uni042B 
Ь - [0x00000004B3][0x00000001C8]  /uni042C 
Э - [0x00000004B4][0x00000001D0]  /uni042D 
Ю - [0x00000004B5][0x00000001D5]  /uni042E 
Я - [0x00000004B6][0x00000001D6]  /uni042F 
а - [0x00000004B7][0x0000000249]  /uni0430 
б - [0x00000004B8][0x000000024A]  /uni0431 
в - [0x00000004B9][0x000000024B]  /uni0432 
г - [0x00000004BA][0x000000024C]  /uni0433 
д - [0x00000004BB][0x0000000253]  /uni0434 
е - [0x00000004BC][0x0000000254]  /uni0435 
ж - [0x00000004BD][0x0000000257]  /uni0436 
з - [0x00000004BE][0x0000000258]  /uni0437 
и - [0x00000004C0][0x0000000259]  /uni0438 
й - [0x00000004C1][0x000000025A]  /uni0439 
к - [0x00000004C2][0x000000025D]  /uni043A 
л - [0x00000004C3][0x0000000260]  /uni043B 
м - [0x00000004C4][0x0000000261]  /uni043C 
н - [0x00000004C5][0x0000000262]  /uni043D 
о - [0x00000004C6][0x0000000263]  /uni043E 
п - [0x00000004C7][0x0000000264]  /uni043F 
р - [0x00000004C8][0x0000000265]  /uni0440 
с - [0x00000004C9][0x0000000266]  /uni0441 
т - [0x00000004CA][0x0000000267]  /uni0442 
у - [0x00000004CB][0x0000000268]  /uni0443 
ф - [0x00000004CC][0x000000026A]  /uni0444 
х - [0x00000004CD][0x000000026B]  /uni0445 
ц - [0x00000004CE][0x000000026D]  /uni0446 
ч - [0x00000004D0][0x000000026C]  /uni0447 
ш - [0x00000004D1][0x000000026E]  /uni0448 
щ - [0x00000004D2][0x0000000270]  /uni0449 
ъ - [0x00000004D3][0x0000000274]  /uni044A 
ы - [0x00000004D4][0x0000000273]  /uni044B 
ь - [0x00000004D5][0x0000000272]  /uni044C 
э - [0x00000004D6][0x0000000279]  /uni044D 
ю - [0x00000004D7][0x000000027E]  /uni044E 
я - [0x00000004D8][0x0000000280]  /uni044F 
ѐ - [0x00000004D9][0x0000000255]  /uni0450 
ё - [0x00000004DA][0x0000000256]  /uni0451 
ђ - [0x00000004DB][0x0000000281]  /uni0452 
ѓ - [0x00000004DC][0x000000024D]  /uni0453 
є - [0x00000004DD][0x0000000278]  /uni0454 
ѕ - [0x00000004DE][0x0000000277]  /uni0455 
і - [0x00000004E0][0x000000027A]  /uni0456 
ї - [0x00000004E1][0x000000027B]  /uni0457 
ј - [0x00000004E2][0x000000027C]  /uni0458 
љ - [0x00000004E3][0x0000000275]  /uni0459 
њ - [0x00000004E4][0x0000000276]  /uni045A 
ћ - [0x00000004E5][0x000000027D]  /uni045B 
ќ - [0x00000004E6][0x000000025E]  /uni045C 
ѝ - [0x00000004E7][0x000000025B]  /uni045D 
ў - [0x00000004E8][0x0000000269]  /uni045E 
џ - [0x00000004E9][0x0000000271]  /uni045F 
Ѡ - [0x00000004EA][0x00000001D8]  /uni0460 
ѡ - [0x00000004EB][0x0000000282]  /uni0461 
Ѣ - [0x00000004EC][0x00000001D9]  /uni0462 
ѣ - [0x00000004ED][0x0000000283]  /uni0463 
Ѥ - [0x00000004EE][0x00000001DA]  /uni0464 
ѥ - [0x0000000500][0x0000000284]  /uni0465 
Ѧ - [0x0000000501][0x00000001DB]  /uni0466 
ѧ - [0x0000000502][0x0000000285]  /uni0467 
Ѩ - [0x0000000503][0x00000001DC]  /uni0468 
ѩ - [0x0000000504][0x0000000286]  /uni0469 
Ѫ - [0x0000000505][0x00000001DD]  /uni046A 
ѫ - [0x0000000506][0x0000000287]  /uni046B 
Ѭ - [0x0000000507][0x00000001DE]  /uni046C 
ѭ - [0x0000000508][0x0000000288]  /uni046D 
Ѯ - [0x0000000509][0x00000001E0]  /uni046E 
ѯ - [0x000000050A][0x0000000289]  /uni046F 
Ѱ - [0x000000050B][0x00000001E1]  /uni0470 
ѱ - [0x000000050C][0x000000028A]  /uni0471 
Ѳ - [0x000000050D][0x00000001E2]  /uni0472 
ѳ - [0x000000050E][0x000000028B]  /uni0473 
Ѵ - [0x0000000510][0x00000001E3]  /uni0474 
ѵ - [0x0000000511][0x000000028C]  /uni0475 
Ѷ - [0x0000000512][0x00000001E4]  /uni0476 
ѷ - [0x0000000513][0x000000028D]  /uni0477 
Ѹ - [0x0000000514][0x00000001E5]  /uni0478 
ѹ - [0x0000000515][0x000000028E]  /uni0479 
Ҋ - [0x0000000527][0x00000001B3]  /uni048A 
ҋ - [0x0000000528][0x000000025C]  /uni048B 
Ҍ - [0x0000000529][0x0000000243]  /uni048C 
ҍ - [0x000000052A][0x00000002DC]  /uni048D 
Ҏ - [0x000000052B][0x0000000244]  /uni048E 
ҏ - [0x000000052C][0x00000002DD]  /uni048F 
Ґ - [0x000000052D][0x00000001A5]  /uni0490 
ґ - [0x000000052E][0x000000024E]  /uni0491 
Ғ - [0x0000000530][0x00000001A7]  /uni0492 
ғ - [0x0000000531][0x0000000251]  /uni0493 
Ҕ - [0x0000000532][0x00000001A8]  /uni0494 
ҕ - [0x0000000533][0x0000000252]  /uni0495 
Җ - [0x0000000534][0x00000001E6]  /uni0496 
җ - [0x0000000535][0x0000000290]  /uni0497 
Ҙ - [0x0000000536][0x00000001E7]  /uni0498 
ҙ - [0x0000000537][0x0000000291]  /uni0499 
Қ - [0x0000000538][0x00000001E8]  /uni049A 
қ - [0x0000000539][0x0000000292]  /uni049B 
Ҝ - [0x000000053A][0x00000001E9]  /uni049C 
ҝ - [0x000000053B][0x0000000293]  /uni049D 
Ҟ - [0x000000053C][0x00000001EA]  /uni049E 
ҟ - [0x000000053D][0x0000000294]  /uni049F 
Ҡ - [0x000000053E][0x00000001EB]  /uni04A0 
ҡ - [0x0000000540][0x0000000295]  /uni04A1 
Ң - [0x0000000541][0x00000001EC]  /uni04A2 
ң - [0x0000000542][0x0000000296]  /uni04A3 
Ҥ - [0x0000000543][0x00000001ED]  /uni04A4 
ҥ - [0x0000000544][0x0000000297]  /uni04A5 
Ҧ - [0x0000000545][0x00000001EE]  /uni04A6 
ҧ - [0x0000000546][0x0000000299]  /uni04A7 
Ҩ - [0x0000000547][0x0000000201]  /uni04A8 
ҩ - [0x0000000548][0x000000029A]  /uni04A9 
Ҫ - [0x0000000549][0x0000000202]  /uni04AA 
ҫ - [0x000000054A][0x000000029B]  /uni04AB 
Ҭ - [0x000000054B][0x0000000203]  /uni04AC 
ҭ - [0x000000054C][0x000000029C]  /uni04AD 
Ү - [0x000000054D][0x0000000204]  /Ustraitcy 
ү - [0x000000054E][0x000000029D]  /ustraitcy 
Ұ - [0x0000000550][0x0000000205]  /Ustraitstrokecy 
ұ - [0x0000000551][0x000000029E]  /ustraitstrokecy 
Ҳ - [0x0000000552][0x0000000206]  /uni04B2 
ҳ - [0x0000000553][0x00000002A0]  /uni04B3 
Ҵ - [0x0000000554][0x0000000207]  /uni04B4 
ҵ - [0x0000000555][0x00000002A1]  /uni04B5 
Ҷ - [0x0000000556][0x0000000208]  /uni04B6 
ҷ - [0x0000000557][0x00000002A2]  /uni04B7 
Ҹ - [0x0000000558][0x0000000209]  /uni04B8 
ҹ - [0x0000000559][0x00000002A3]  /uni04B9 
Һ - [0x000000055A][0x000000020A]  /uni04BA 
һ - [0x000000055B][0x00000002A4]  /uni04BB 
Ҽ - [0x000000055C][0x000000020C]  /uni04BC 
ҽ - [0x000000055D][0x00000002A6]  /uni04BD 
Ҿ - [0x000000055E][0x000000020D]  /uni04BE 
ҿ - [0x0000000560][0x00000002A7]  /uni04BF 
Ӏ - [0x0000000561][0x000000020E]  /uni04C0 
Ӂ - [0x0000000562][0x0000000210]  /uni04C1 
ӂ - [0x0000000563][0x00000002A9]  /uni04C2 
Ӄ - [0x0000000564][0x0000000211]  /uni04C3 
ӄ - [0x0000000565][0x00000002AA]  /uni04C4 
Ӆ - [0x0000000566][0x0000000212]  /uni04C5 
ӆ - [0x0000000567][0x00000002AB]  /uni04C6 
Ӈ - [0x0000000568][0x0000000213]  /uni04C7 
ӈ - [0x0000000569][0x00000002AC]  /uni04C8 
Ӊ - [0x000000056A][0x0000000214]  /uni04C9 
ӊ - [0x000000056B][0x00000002AD]  /uni04CA 
Ӌ - [0x000000056C][0x0000000215]  /uni04CB 
ӌ - [0x000000056D][0x00000002AE]  /uni04CC 
Ӎ - [0x000000056E][0x0000000216]  /uni04CD 
ӎ - [0x0000000570][0x00000002B0]  /uni04CE 
ӏ - [0x0000000571][0x00000002A8]  /uni04CF 
Ӑ - [0x0000000572][0x0000000217]  /uni04D0 
ӑ - [0x0000000573][0x00000002B1]  /uni04D1 
Ӓ - [0x0000000574][0x0000000218]  /uni04D2 
ӓ - [0x0000000575][0x00000002B2]  /uni04D3 
Ӕ - [0x0000000576][0x0000000219]  /uni04D4 
ӕ - [0x0000000577][0x00000002B3]  /uni04D5 
Ӗ - [0x0000000578][0x000000021A]  /uni04D6 
ӗ - [0x0000000579][0x00000002B4]  /uni04D7 
Ә - [0x000000057A][0x000000021B]  /uni04D8 
ә - [0x000000057B][0x00000002B5]  /uni04D9 
Ӛ - [0x000000057C][0x000000021C]  /uni04DA 
ӛ - [0x000000057D][0x00000002B6]  /uni04DB 
Ӝ - [0x000000057E][0x000000021D]  /uni04DC 
ӝ - [0x0000000580][0x00000002B7]  /uni04DD 
Ӟ - [0x0000000581][0x000000021E]  /uni04DE 
ӟ - [0x0000000582][0x00000002B8]  /uni04DF 
Ӡ - [0x0000000583][0x0000000220]  /uni04E0 
ӡ - [0x0000000584][0x00000002B9]  /uni04E1 
Ӣ - [0x0000000585][0x0000000221]  /uni04E2 
ӣ - [0x0000000586][0x00000002BA]  /uni04E3 
Ӥ - [0x0000000587][0x0000000222]  /uni04E4 
ӥ - [0x0000000588][0x00000002BB]  /uni04E5 
Ӧ - [0x0000000589][0x0000000223]  /uni04E6 
ӧ - [0x000000058A][0x00000002BC]  /uni04E7 
Ө - [0x000000058B][0x0000000224]  /uni04E8 
ө - [0x000000058C][0x00000002BD]  /uni04E9 
Ӫ - [0x000000058D][0x0000000225]  /uni04EA 
ӫ - [0x000000058E][0x00000002BE]  /uni04EB 
Ӭ - [0x0000000590][0x0000000226]  /uni04EC 
ӭ - [0x0000000591][0x00000002C0]  /uni04ED 
Ӯ - [0x0000000592][0x0000000227]  /uni04EE 
ӯ - [0x0000000593][0x00000002C1]  /uni04EF 
Ӱ - [0x0000000594][0x0000000228]  /uni04F0 
ӱ - [0x0000000595][0x00000002C2]  /uni04F1 
Ӳ - [0x0000000596][0x0000000229]  /uni04F2 
ӳ - [0x0000000597][0x00000002C3]  /uni04F3 
Ӵ - [0x0000000598][0x000000022A]  /uni04F4 
ӵ - [0x0000000599][0x00000002C4]  /uni04F5 
Ӷ - [0x000000059A][0x00000001A6]  /uni04F6 
ӷ - [0x000000059B][0x0000000250]  /uni04F7 
Ӹ - [0x000000059C][0x000000022B]  /uni04F8 
ӹ - [0x000000059D][0x00000002C5]  /uni04F9 
Ӻ - [0x000000059E][0x000000022C]  /uni04FA 
ӻ - [0x00000005A0][0x00000002C6]  /uni04FB 
Ӽ - [0x00000005A1][0x000000022D]  /uni04FC 
ӽ - [0x00000005A2][0x00000002C7]  /uni04FD 
Ӿ - [0x00000005A3][0x000000022E]  /uni04FE 
ӿ - [0x00000005A4][0x00000002C8]  /uni04FF 
Ԁ - [0x00000005A5][0x0000000230]  /uni0500 
ԁ - [0x00000005A6][0x00000002C9]  /uni0501 
Ԃ - [0x00000005A7][0x0000000231]  /uni0502 
ԃ - [0x00000005A8][0x00000002CA]  /uni0503 
Ԅ - [0x00000005A9][0x0000000232]  /uni0504 
ԅ - [0x00000005AA][0x00000002CB]  /uni0505 
Ԇ - [0x00000005AB][0x0000000233]  /uni0506 
ԇ - [0x00000005AC][0x00000002CC]  /uni0507 
Ԉ - [0x00000005AD][0x0000000234]  /uni0508 
ԉ - [0x00000005AE][0x00000002CD]  /uni0509 
Ԋ - [0x00000005B0][0x0000000235]  /uni050A 
ԋ - [0x00000005B1][0x00000002CE]  /uni050B 
Ԍ - [0x00000005B2][0x0000000236]  /uni050C 
ԍ - [0x00000005B3][0x00000002D0]  /uni050D 
Ԏ - [0x00000005B4][0x0000000237]  /uni050E 
ԏ - [0x00000005B5][0x00000002D1]  /uni050F 
Ԑ - [0x00000005B6][0x0000000238]  /uni0510 
ԑ - [0x00000005B7][0x00000002D2]  /uni0511 
Ԓ - [0x00000005B8][0x0000000239]  /uni0512 
ԓ - [0x00000005B9][0x00000002D3]  /uni0513 
Ԕ - [0x00000005BA][0x000000023A]  /uni0514 
ԕ - [0x00000005BB][0x00000002D4]  /uni0515 
Ԗ - [0x00000005BC][0x000000023B]  /uni0516 
ԗ - [0x00000005BD][0x00000002D5]  /uni0517 
Ԙ - [0x00000005BE][0x000000023C]  /uni0518 
ԙ - [0x00000005C0][0x00000002D6]  /uni0519 
Ԛ - [0x00000005C1][0x000000023D]  /uni051A 
ԛ - [0x00000005C2][0x00000002D7]  /uni051B 
Ԝ - [0x00000005C3][0x000000023E]  /uni051C 
ԝ - [0x00000005C4][0x00000002D8]  /uni051D 
Ԟ - [0x00000005C5][0x0000000240]  /uni051E 
ԟ - [0x00000005C6][0x00000002D9]  /uni051F 
Ԡ - [0x00000005C7][0x0000000241]  /uni0520 
ԡ - [0x00000005C8][0x00000002DA]  /uni0521 
Ԣ - [0x00000005C9][0x0000000242]  /uni0522 
ԣ - [0x00000005CA][0x00000002DB]  /uni0523 
Ԥ - [0x00000005CB][0x0000000200]  /uni0524 
ԥ - [0x00000005CC][0x0000000298]  /uni0525 
Ԧ - [0x00000005CD][0x000000020B]  /uni0526 
ԧ - [0x00000005CE][0x00000002A5]  /uni0527 
Ԩ - [0x00000005D0][0x0000000245]  /uni0528 
ԩ - [0x00000005D1][0x00000002DE]  /uni0529 
Ԫ - [0x00000005D2][0x0000000246]  /uni052A 
ԫ - [0x00000005D3][0x00000002E0]  /uni052B 
Ԭ - [0x00000005D4][0x0000000247]  /uni052C 
ԭ - [0x00000005D5][0x00000002E1]  /uni052D 
Ԯ - [0x00000005D6][0x0000000248]  /uni052E 
ԯ - [0x00000005D7][0x00000002E2]  /uni052F 
ᐅ - [0x00000017BA][0x0000000465]  /canadiansyllabicso 
ᐊ - [0x00000017C0][0x0000000466]  /canadiansyllabicsa 
Ẁ - [0x00000024A8][0x000000007D]  /Wgrave 
ẁ - [0x00000024A9][0x0000000124]  /wgrave 
Ẃ - [0x00000024AA][0x000000007A]  /Wacute 
ẃ - [0x00000024AB][0x0000000121]  /wacute 
Ẅ - [0x00000024AC][0x000000007C]  /Wdieresis 
ẅ - [0x00000024AD][0x0000000123]  /wdieresis 
ẞ - [0x00000024C8][0x0000000066]  /uni1E9E 
Ỳ - [0x0000002532][0x0000000084]  /Ygrave 
ỳ - [0x0000002533][0x000000012A]  /ygrave 
ἀ - [0x0000002541][0x00000003D2]  /uni1F00 
ἁ - [0x0000002542][0x00000003D3]  /uni1F01 
ἂ - [0x0000002543][0x00000003D4]  /uni1F02 
ἃ - [0x0000002544][0x00000003D5]  /uni1F03 
ἄ - [0x0000002545][0x00000003D6]  /uni1F04 
ἅ - [0x0000002546][0x00000003D7]  /uni1F05 
ἆ - [0x0000002547][0x00000003D8]  /uni1F06 
ἇ - [0x0000002548][0x00000003D9]  /uni1F07 
Ἀ - [0x0000002549][0x000000032B]  /uni1F08 
Ἁ - [0x000000254A][0x000000032C]  /uni1F09 
Ἂ - [0x000000254B][0x000000032D]  /uni1F0A 
Ἃ - [0x000000254C][0x000000032E]  /uni1F0B 
Ἄ - [0x000000254D][0x0000000330]  /uni1F0C 
Ἅ - [0x000000254E][0x0000000331]  /uni1F0D 
Ἆ - [0x0000002550][0x0000000332]  /uni1F0E 
Ἇ - [0x0000002551][0x0000000333]  /uni1F0F 
ἐ - [0x0000002552][0x00000003EC]  /uni1F10 
ἑ - [0x0000002553][0x00000003ED]  /uni1F11 
ἒ - [0x0000002554][0x00000003EE]  /uni1F12 
ἓ - [0x0000002555][0x0000000400]  /uni1F13 
ἔ - [0x0000002556][0x0000000401]  /uni1F14 
ἕ - [0x0000002557][0x0000000402]  /uni1F15 
Ἐ - [0x000000255A][0x0000000342]  /uni1F18 
Ἑ - [0x000000255B][0x0000000343]  /uni1F19 
Ἒ - [0x000000255C][0x0000000344]  /uni1F1A 
Ἓ - [0x000000255D][0x0000000345]  /uni1F1B 
Ἔ - [0x000000255E][0x0000000346]  /uni1F1C 
Ἕ - [0x0000002560][0x0000000347]  /uni1F1D 
ἠ - [0x0000002563][0x0000000405]  /uni1F20 
ἡ - [0x0000002564][0x0000000406]  /uni1F21 
ἢ - [0x0000002565][0x0000000407]  /uni1F22 
ἣ - [0x0000002566][0x0000000408]  /uni1F23 
ἤ - [0x0000002567][0x0000000409]  /uni1F24 
ἥ - [0x0000002568][0x000000040A]  /uni1F25 
ἦ - [0x0000002569][0x000000040B]  /uni1F26 
ἧ - [0x000000256A][0x000000040C]  /uni1F27 
Ἠ - [0x000000256B][0x000000034A]  /uni1F28 
Ἡ - [0x000000256C][0x000000034B]  /uni1F29 
Ἢ - [0x000000256D][0x000000034C]  /uni1F2A 
Ἣ - [0x000000256E][0x000000034D]  /uni1F2B 
Ἤ - [0x0000002570][0x000000034E]  /uni1F2C 
Ἥ - [0x0000002571][0x0000000350]  /uni1F2D 
Ἦ - [0x0000002572][0x0000000351]  /uni1F2E 
Ἧ - [0x0000002573][0x0000000352]  /uni1F2F 
ἰ - [0x0000002574][0x000000041D]  /uni1F30 
ἱ - [0x0000002575][0x000000041E]  /uni1F31 
ἲ - [0x0000002576][0x0000000420]  /uni1F32 
ἳ - [0x0000002577][0x0000000421]  /uni1F33 
ἴ - [0x0000002578][0x0000000422]  /uni1F34 
ἵ - [0x0000002579][0x0000000423]  /uni1F35 
ἶ - [0x000000257A][0x0000000424]  /uni1F36 
ἷ - [0x000000257B][0x0000000425]  /uni1F37 
Ἰ - [0x000000257C][0x000000035E]  /uni1F38 
Ἱ - [0x000000257D][0x0000000360]  /uni1F39 
Ἲ - [0x000000257E][0x0000000361]  /uni1F3A 
Ἳ - [0x0000002580][0x0000000362]  /uni1F3B 
Ἴ - [0x0000002581][0x0000000363]  /uni1F3C 
Ἵ - [0x0000002582][0x0000000364]  /uni1F3D 
Ἶ - [0x0000002583][0x0000000365]  /uni1F3E 
Ἷ - [0x0000002584][0x0000000366]  /uni1F3F 
ὀ - [0x0000002585][0x000000042E]  /uni1F40 
ὁ - [0x0000002586][0x0000000430]  /uni1F41 
ὂ - [0x0000002587][0x0000000431]  /uni1F42 
ὃ - [0x0000002588][0x0000000432]  /uni1F43 
ὄ - [0x0000002589][0x0000000433]  /uni1F44 
ὅ - [0x000000258A][0x0000000434]  /uni1F45 
Ὀ - [0x000000258D][0x000000036B]  /uni1F48 
Ὁ - [0x000000258E][0x000000036C]  /uni1F49 
Ὂ - [0x0000002590][0x000000036D]  /uni1F4A 
Ὃ - [0x0000002591][0x000000036E]  /uni1F4B 
Ὄ - [0x0000002592][0x0000000370]  /uni1F4C 
Ὅ - [0x0000002593][0x0000000371]  /uni1F4D 
ὐ - [0x0000002596][0x0000000439]  /uni1F50 
ὑ - [0x0000002597][0x000000043A]  /uni1F51 
ὒ - [0x0000002598][0x000000043B]  /uni1F52 
ὓ - [0x0000002599][0x000000043C]  /uni1F53 
ὔ - [0x000000259A][0x000000043D]  /uni1F54 
ὕ - [0x000000259B][0x000000043E]  /uni1F55 
ὖ - [0x000000259C][0x0000000440]  /uni1F56 
ὗ - [0x000000259D][0x0000000441]  /uni1F57 
Ὑ - [0x00000025A0][0x0000000375]  /uni1F59 
Ὓ - [0x00000025A2][0x0000000376]  /uni1F5B 
Ὕ - [0x00000025A4][0x0000000377]  /uni1F5D 
Ὗ - [0x00000025A6][0x0000000378]  /uni1F5F 
ὠ - [0x00000025A7][0x000000044A]  /uni1F60 
ὡ - [0x00000025A8][0x000000044B]  /uni1F61 
ὢ - [0x00000025A9][0x000000044C]  /uni1F62 
ὣ - [0x00000025AA][0x000000044D]  /uni1F63 
ὤ - [0x00000025AB][0x000000044E]  /uni1F64 
ὥ - [0x00000025AC][0x0000000450]  /uni1F65 
ὦ - [0x00000025AD][0x0000000451]  /uni1F66 
ὧ - [0x00000025AE][0x0000000452]  /uni1F67 
Ὠ - [0x00000025B0][0x000000037D]  /uni1F68 
Ὡ - [0x00000025B1][0x000000037E]  /uni1F69 
Ὢ - [0x00000025B2][0x0000000380]  /uni1F6A 
Ὣ - [0x00000025B3][0x0000000381]  /uni1F6B 
Ὤ - [0x00000025B4][0x0000000382]  /uni1F6C 
Ὥ - [0x00000025B5][0x0000000383]  /uni1F6D 
Ὦ - [0x00000025B6][0x0000000384]  /uni1F6E 
Ὧ - [0x00000025B7][0x0000000385]  /uni1F6F 
ὰ - [0x00000025B8][0x00000003DA]  /uni1F70 
ά - [0x00000025B9][0x00000003DB]  /uni1F71 
ὲ - [0x00000025BA][0x0000000403]  /uni1F72 
έ - [0x00000025BB][0x0000000404]  /uni1F73 
ὴ - [0x00000025BC][0x000000040D]  /uni1F74 
ή - [0x00000025BD][0x000000040E]  /uni1F75 
ὶ - [0x00000025BE][0x0000000426]  /uni1F76 
ί - [0x00000025C0][0x0000000427]  /uni1F77 
ὸ - [0x00000025C1][0x0000000435]  /uni1F78 
ό - [0x00000025C2][0x0000000436]  /uni1F79 
ὺ - [0x00000025C3][0x0000000442]  /uni1F7A 
ύ - [0x00000025C4][0x0000000443]  /uni1F7B 
ὼ - [0x00000025C5][0x0000000453]  /uni1F7C 
ώ - [0x00000025C6][0x0000000454]  /uni1F7D 
ᾀ - [0x00000025C9][0x00000003E3]  /uni1F80 
ᾁ - [0x00000025CA][0x00000003E4]  /uni1F81 
ᾂ - [0x00000025CB][0x00000003E5]  /uni1F82 
ᾃ - [0x00000025CC][0x00000003E6]  /uni1F83 
ᾄ - [0x00000025CD][0x00000003E7]  /uni1F84 
ᾅ - [0x00000025CE][0x00000003E8]  /uni1F85 
ᾆ - [0x00000025D0][0x00000003E9]  /uni1F86 
ᾇ - [0x00000025D1][0x00000003EA]  /uni1F87 
ᾈ - [0x00000025D2][0x0000000339]  /uni1F88 
ᾉ - [0x00000025D3][0x000000033A]  /uni1F89 
ᾊ - [0x00000025D4][0x000000033B]  /uni1F8A 
ᾋ - [0x00000025D5][0x000000033C]  /uni1F8B 
ᾌ - [0x00000025D6][0x000000033D]  /uni1F8C 
ᾍ - [0x00000025D7][0x000000033E]  /uni1F8D 
ᾎ - [0x00000025D8][0x0000000340]  /uni1F8E 
ᾏ - [0x00000025D9][0x0000000341]  /uni1F8F 
ᾐ - [0x00000025DA][0x0000000414]  /uni1F90 
ᾑ - [0x00000025DB][0x0000000415]  /uni1F91 
ᾒ - [0x00000025DC][0x0000000416]  /uni1F92 
ᾓ - [0x00000025DD][0x0000000417]  /uni1F93 
ᾔ - [0x00000025DE][0x0000000418]  /uni1F94 
ᾕ - [0x00000025E0][0x0000000419]  /uni1F95 
ᾖ - [0x00000025E1][0x000000041A]  /uni1F96 
ᾗ - [0x00000025E2][0x000000041B]  /uni1F97 
ᾘ - [0x00000025E3][0x0000000356]  /uni1F98 
ᾙ - [0x00000025E4][0x0000000357]  /uni1F99 
ᾚ - [0x00000025E5][0x0000000358]  /uni1F9A 
ᾛ - [0x00000025E6][0x0000000359]  /uni1F9B 
ᾜ - [0x00000025E7][0x000000035A]  /uni1F9C 
ᾝ - [0x00000025E8][0x000000035B]  /uni1F9D 
ᾞ - [0x00000025E9][0x000000035C]  /uni1F9E 
ᾟ - [0x00000025EA][0x000000035D]  /uni1F9F 
ᾠ - [0x00000025EB][0x0000000459]  /uni1FA0 
ᾡ - [0x00000025EC][0x000000045A]  /uni1FA1 
ᾢ - [0x00000025ED][0x000000045B]  /uni1FA2 
ᾣ - [0x00000025EE][0x000000045C]  /uni1FA3 
ᾤ - [0x0000002600][0x000000045D]  /uni1FA4 
ᾥ - [0x0000002601][0x000000045E]  /uni1FA5 
ᾦ - [0x0000002602][0x0000000460]  /uni1FA6 
ᾧ - [0x0000002603][0x0000000461]  /uni1FA7 
ᾨ - [0x0000002604][0x0000000389]  /uni1FA8 
ᾩ - [0x0000002605][0x000000038A]  /uni1FA9 
ᾪ - [0x0000002606][0x000000038B]  /uni1FAA 
ᾫ - [0x0000002607][0x000000038C]  /uni1FAB 
ᾬ - [0x0000002608][0x000000038D]  /uni1FAC 
ᾭ - [0x0000002609][0x000000038E]  /uni1FAD 
ᾮ - [0x000000260A][0x0000000390]  /uni1FAE 
ᾯ - [0x000000260B][0x0000000391]  /uni1FAF 
ᾰ - [0x000000260C][0x00000003DD]  /uni1FB0 
ᾱ - [0x000000260D][0x00000003DE]  /uni1FB1 
ᾲ - [0x000000260E][0x00000003E1]  /uni1FB2 
ᾳ - [0x0000002610][0x00000003E0]  /uni1FB3 
ᾴ - [0x0000002611][0x00000003E2]  /uni1FB4 
ᾶ - [0x0000002613][0x00000003DC]  /uni1FB6 
ᾷ - [0x0000002614][0x00000003EB]  /uni1FB7 
Ᾰ - [0x0000002615][0x0000000336]  /uni1FB8 
Ᾱ - [0x0000002616][0x0000000337]  /uni1FB9 
Ὰ - [0x0000002617][0x0000000334]  /uni1FBA 
Ά - [0x0000002618][0x0000000335]  /uni1FBB 
ᾼ - [0x0000002619][0x0000000338]  /uni1FBC 
᾽ - [0x000000261A][0x0000000889]  /uni1FBD 
ι - [0x000000261B][0x0000000463]  /uni1FBE 
᾿ - [0x000000261C][0x0000000888]  /uni1FBF 
῀ - [0x000000261D][0x0000000899]  /uni1FC0 
῁ - [0x000000261E][0x0000000894]  /uni1FC1 
ῂ - [0x0000002620][0x0000000412]  /uni1FC2 
ῃ - [0x0000002621][0x0000000411]  /uni1FC3 
ῄ - [0x0000002622][0x0000000413]  /uni1FC4 
ῆ - [0x0000002624][0x0000000410]  /uni1FC6 
ῇ - [0x0000002625][0x000000041C]  /uni1FC7 
Ὲ - [0x0000002626][0x0000000348]  /uni1FC8 
Έ - [0x0000002627][0x0000000349]  /uni1FC9 
Ὴ - [0x0000002628][0x0000000353]  /uni1FCA 
Ή - [0x0000002629][0x0000000354]  /uni1FCB 
ῌ - [0x000000262A][0x0000000355]  /uni1FCC 
῍ - [0x000000262B][0x000000088B]  /uni1FCD 
῎ - [0x000000262C][0x000000088D]  /uni1FCE 
῏ - [0x000000262D][0x0000000890]  /uni1FCF 
ῐ - [0x000000262E][0x0000000429]  /uni1FD0 
ῑ - [0x0000002630][0x000000042A]  /uni1FD1 
ῒ - [0x0000002631][0x000000042B]  /uni1FD2 
ΐ - [0x0000002632][0x000000042C]  /uni1FD3 
ῖ - [0x0000002635][0x0000000428]  /uni1FD6 
ῗ - [0x0000002636][0x000000042D]  /uni1FD7 
Ῐ - [0x0000002637][0x0000000369]  /uni1FD8 
Ῑ - [0x0000002638][0x000000036A]  /uni1FD9 
Ὶ - [0x0000002639][0x0000000367]  /uni1FDA 
Ί - [0x000000263A][0x0000000368]  /uni1FDB 
῝ - [0x000000263C][0x000000088C]  /uni1FDD 
῞ - [0x000000263D][0x000000088E]  /uni1FDE 
῟ - [0x000000263E][0x0000000891]  /uni1FDF 
